text,label1,label2
posted by Tzibizkong : 23 Sep 2012 19:53:25 I never said that these were the best burgers I had ever made. They're bland as shit with only mild seasoning. I really didn't like the look and sound of the meat but they taste good. It is very good meat and,Business Category: Restaurants,Review Stars: 1.0
"Forget about the restaurant. That's not my intent. We're happy to take the opportunity to make a quick trip across my hometown. But, I think this was some of the worst experience of my time as a waitress/waiter/cook. You think my meal had a good outcome? Well yes,",Business Category: Restaurants,Review Stars: 1.0
"I don´t do this any place! Do not give this food to anyone and they will be so disappointed, I mean no shame because I bought and eat only from restaurants from the name I mentioned here and we had never ever seen it, even back in my days, before buying. These were just bad quality items",Business Category: Restaurants,Review Stars: 1.0
The next Restaurant I visited: The restaurant which I would not try again. This has been my only restaurant visit that has not produced the best tasting pizza. My only issue this time was the seasoning... It did not have any special or even salty flavors I like it to. In retrospect I thought about buying this if,Business Category: Restaurants,Review Stars: 1.0
"This statement made me so angry, I wanted to try more food from other companies. In any case this restaurant did not help my work either. One more suggestion, this place has a very decent food in the kitchen. Not much is needed. Why go to these things to eat? And where can they find my",Business Category: Restaurants,Review Stars: 1.0
"Favours: 4 Star Service: 6 Star Order Value: 5 Star Restaurant Arrival Time -1 Hours I think I was served something from 5pm -4 and there was none of the food was good either. The wait staff was very nice, but they left out food that was in my lunch or dinner order",Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences by word of mouth: So they were in on everything and started cooking together but our order was still late. That is not how I usually work with good people with decent tastes. But I was feeling the anger of not only being ignored, but I felt the responsibility of actually acting like one! We were still waiting in line and when I looked",Business Category: Restaurants,Review Stars: 1.0
"If the restaurant was truly delicious and simple I would get on the list, and thank you. But they were so slow and crowded it took all night for our meal to arrive at the dining table. So I let it hang as an experiment for later. I had 3 friends request the order from the other 3 (",Business Category: Restaurants,Review Stars: 1.0
"Review (by Business Categories Member!) Description. This is one where I feel I've been left for good in a restaurant where the waiter is rude! In order to satisfy the other customers, the food isn't tasty, tastes disgusting, and has almost no nutrition for food to eat. Please help. posted by:",Business Category: Restaurants,Review Stars: 1.0
This isn't your typical fried dog restaurant... we did not even have chicken in them until last night. The last day I ever had any of these. As many others mentioned there are different kinds. There were probably a couple other types. It was a little disappointing but no worries. We would not recommend these any,Business Category: Restaurants,Review Stars: 1.0
"What are you saying!? All in all I am very disappointed with your taste in chicken chicken, the flavor has gotten to the point I never once thought there was any left of this chicken at all. And that brings me to your restaurant. They are amazing and I really hope their owners choose you again. Che",Business Category: Restaurants,Review Stars: 1.0
"1.30 am to 5 pm: We had only our dinner the day before; I just asked our server what it took for us to get into the eatery. He laughed. This time, we didn't hear back at all from the waitress. We would have told more. Later, our meal finally arrived.",Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences casually: Based a restaurant and asked if the food would have any effect on your order and it told me not to and said no at all. So I am disappointed. Now when asked not make such a deal as I got to be seated on a piece of toast with my pizza order on, my waitress, or at my",Business Category: Restaurants,Review Stars: 1.0
"At first, we were disappointed. While we usually eat seafood our usual way, our last visit was to be treated to a spicy pizza. At Cafe Ritz Italian Grill, it was like sitting in one piece of pasta wrapped all by itself. We made our way to get a glass of water, only to find,",Business Category: Restaurants,Review Stars: 1.0
"No, they will only serve it to the most dawdled of 'em. I've heard complaints with their servers or just about anything bad. We ordered a Chicken Mc Jumbo which was great. They always do a great job. And I was always a tad frustrated that they wouldn't serve more than",Business Category: Restaurants,Review Stars: 1.0
"Another complaint I hear from many places is their service is terrible. Not only has a waiter waited in for 10 minutes and been told it's not worth it, but they still tell you that it will go down an hour and not two hours before the return of their next meal.",Business Category: Restaurants,Review Stars: 1.0
"I opened up the lid. There were plenty of people inside of a restaurant with sushi made to my taste-point: I couldn't eat a bite, it didn...I didn Sushi is not what it appears. Now we went back to the house, where I'm usually seated. In addition to",Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences concisely: I didn't think I was looking for food here. I had the food in great flavor and not too big. The food was delicious however... I thought I'd be in trouble. We ended up paying approximately 3 dollars more. For $10 more a plate...you will know you need good pizza. This pizzas",Business Category: Restaurants,Review Stars: 1.0
"the service would arrive). I was told, however that's not good for the server. [NOTE: We always do our own review of restaurants after orders arrive and take some photos. Also, you're welcome.] The waitress was so concerned and so annoyed with us that she was unable to help us. No",Business Category: Restaurants,Review Stars: 1.0
"But I felt so sorry for them I took a bite. I had two of the most impressive dinners of any I ever cooked ever, their deliciousness unmatched by any other restaurant around. And my first, and by far and away the longest I've ever been a burger fiend. But I don't want you,",Business Category: Restaurants,Review Stars: 1.0
"The waitress said the restaurant is not well staffed, the service is lackluster and if the staff is poor, it would cause problems, i did some more ordering but it seems their delivery wasn't on time Great food I had the egg custard that tastes great and has no issues with seasoning. Not the best food here",Business Category: Restaurants,Review Stars: 1.0
"This restaurant came with one of the worst reviews of all time. There was no food and service that could meet the expectations. This was the review my favorite restaurant to come here. I wanted to be able to try some food of great taste. Thank you, the server and restaurant staff! Very nice and",Business Category: Restaurants,Review Stars: 1.0
"After about 10 minutes to go and go, there was nothing in service for a long while and the food itself looked more like it was being sent home to a different location. The waitress in our favorite place was still in my queue. After that I was like ""Oh man, how have things turned out so bad for",Business Category: Restaurants,Review Stars: 1.0
"We ended up at the restaurant that was already close to it but it would not have been easy seeing to this place. We got a huge group from the front table, which were like 8 - 10 people. This way of making reservations wasn- you never knew any of our reservations were not really that crowded. The wait",Business Category: Restaurants,Review Stars: 1.0
This restaurant is named by me. How dare they let this name slip by...I was wrong. For starters the ingredients at the Chinese restaurant are so poor the food tastes nothing like I believe. Most people who have to watch this type restaurant in this country say the dishes are too much food. We tried so many foods,Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences with an informal tone: No, they will only serve it to the most dawdled of 'em. I've heard complaints with their servers or just about anything bad. We ordered a Chicken Mc Jumbo which was great. They always do a great job. And I was always a tad frustrated that they wouldn't serve more than",Business Category: Restaurants,Review Stars: 1.0
This isn` t an insult in the context of how great this spot could be. We ate it and are very happy now but it wasn`T very good and it`d be gone soon. A few people are saying I`ll never again see someone like that again. My friends got a reservation to use,Business Category: Restaurants,Review Stars: 1.0
If I could pick any of your favourite food I would. But then so far as I know the staff hasn't told any person or organisation that anything like this really exists and it has not made me feel very satisfied or pleased. It really doesn't really get rid of the guilt. My favourite restaurants are all,Business Category: Restaurants,Review Stars: 1.0
1) The customer did not come through and we had a lot of time and money to make this happen. But they didn't bring anyone. 2) As expected we ordered it and did great. 3. After 2 hours of waiting they came back home and told him to get it over. That is an understatement,Business Category: Restaurants,Review Stars: 1.0
"""It just doesn't sell. So it isn't for sale"" ~ Jules Gouras ""But you must be kidding. We were already over the moon at McDonald's when that one guy called it Burger-Fries (buzz) instead of Burger & Egg "" I'd hate McDonald at all but not",Business Category: Restaurants,Review Stars: 1.0
"(the best kind of scrambled egg) ""If only I didn't have to put on the rice when everyone at the restaurant looked on"" We were at an unusual location, to order a variety of pancakes and a mix of quiche and eggs from a small plate. The plate was very large in",Business Category: Restaurants,Review Stars: 1.0
"Taken for granted, of course the waitress never answered. Not for me, not for my husband, and not the customer who ordered it so we weren't able to come in at all. We're actually going to have to wait around for a while and finally make it. Maybe one minute there will be time to",Business Category: Restaurants,Review Stars: 1.0
